"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000105926",260.081446706122,-0.310926961130409,0.193964996333059,-1.6030055268143,0.108933433897462,0.334984133274531
"ENSG00000105928",840.73306777935,0.0698771528821066,0.151038893431266,0.462643437691141,0.643619967602908,0.862570693932522
"ENSG00000105929",0.238064517476722,0.173365714697881,3.5338115409304,0.0490591285612917,0.960872174846211,NA
"ENSG00000105939",1531.68382347816,0.164233988780593,0.1221008426764,1.34506843016519,0.178603137082226,0.449380376843258
"ENSG00000105948",192.725589972065,0.218072754733721,0.216565256837001,1.00696094063627,0.313953544687722,0.617911167549779
"ENSG00000105953",1136.79796423843,-0.0452607554183159,0.122794527358824,-0.368589353221395,0.712433832567931,0.898177840193234
"ENSG00000105954",0.454601131751148,-1.17286102897424,2.56068226472037,-0.458026770885734,0.646933208115748,NA
"ENSG00000105963",29.5206783701261,2.13159665319738,0.63925861757052,3.33448246861096,0.000854582872765948,0.00913384446580119
"ENSG00000105967",4.03672154686071,-0.186173602291175,1.40368549846939,-0.132631990922599,0.8944844308283,NA
"ENSG00000105968",1399.35644102375,-0.0443390580471967,0.13194556925793,-0.336040522592479,0.736840308870577,0.909792757272875
"ENSG00000105971",1495.86646282857,0.597836529926798,0.161506761787918,3.70161919729307,0.000214227973856837,0.0029738612869494
"ENSG00000105974",12321.0962502313,0.604564622051316,0.176389039552424,3.4274500478338,0.000609278386378734,0.00698525447517481
"ENSG00000105976",906.121698361219,0.581715249298349,0.261463495433675,2.22484308309842,0.0260917740325518,0.127800749586998
"ENSG00000105982",39.1042698287114,-0.262174412856253,0.344438841754828,-0.761163902191,0.446559176149103,0.73321387659463
"ENSG00000105983",781.776535044861,-0.120126930991293,0.163111123421861,-0.73647295457958,0.461442920774312,0.743748241356712
"ENSG00000105988",0,NA,NA,NA,NA,NA
"ENSG00000105989",317.4541742328,-2.9841082231972,0.868534646283783,-3.43579641406979,0.000590814763461555,0.00679414547655675
"ENSG00000105991",26.4683858289222,0.200149317035991,0.367964253004744,0.54393685093484,0.586484929149157,0.8278790429643
"ENSG00000105993",2166.54614041446,0.278040096488823,0.1298998910016,2.14041824319466,0.0323209814982716,0.148784578963928
"ENSG00000105996",60.2791596306787,-0.777283393339162,0.263998547993653,-2.94427147136374,0.00323715916151314,0.0272285555477778
"ENSG00000105997",182.954914188609,-0.614435671656163,0.31960523438699,-1.92248313089948,0.0545449942090885,0.212958756077565
"ENSG00000106003",16.761580201299,-2.5617363447852,0.654319200011494,-3.91511718552687,9.03603093526709e-05,0.00146678122738071
"ENSG00000106004",142.398204357216,-0.0929297549233573,0.288468592737386,-0.322148605647194,0.747340117354684,0.915624611590795
"ENSG00000106006",0.496853257275615,-1.17382174210025,2.51087001398603,-0.467496021523152,0.6401450378505,NA
"ENSG00000106009",450.716946092782,-0.111509922312721,0.173882781337826,-0.641293643078293,0.521331918585469,0.783592199857724
"ENSG00000106012",784.992473257649,-0.202740528781018,0.146468931623671,-1.38418794029255,0.166300915052422,0.43068483700498
"ENSG00000106013",7.68164146754814,-0.165385881783491,0.663336098930708,-0.249324410430989,0.803109850610538,NA
"ENSG00000106018",8.35479573287969,1.4115509904165,0.647138909699137,2.18121792595155,0.0291673015577211,NA
"ENSG00000106025",28.9852748383956,0.0412247810957294,0.395925726334252,0.104122511758496,0.917072126156728,0.977351616462301
"ENSG00000106028",512.518035428719,0.0027446455109518,0.120043500999993,0.0228637576219304,0.981758950061138,0.994631032087493
"ENSG00000106031",0.238064517476722,0.173365714697881,3.5338115409304,0.0490591285612917,0.960872174846211,NA
"ENSG00000106034",2430.01087349405,1.09898223112098,0.326618473275976,3.36472772068955,0.000766192285543932,0.00837832647260855
"ENSG00000106038",0,NA,NA,NA,NA,NA
"ENSG00000106049",1388.9518534308,-0.195262966153607,0.165197241649365,-1.18199894988596,0.237206117531004,0.529396794872834
"ENSG00000106052",3453.52896951177,0.00938784958056738,0.0941184913227243,0.0997450070504981,0.920546768226598,0.978934325906411
"ENSG00000106066",2.10322241427737,-0.693949716904625,1.37135862227496,-0.5060308118043,0.612835019677,NA
"ENSG00000106069",12.5109806466677,-0.446915076824126,0.591785246598371,-0.755198071248024,0.450130145770297,0.735168883607371
"ENSG00000106070",730.735078171378,0.402781493564857,0.232354677232619,1.73347702039851,0.0830109184278561,0.280976010591256
"ENSG00000106077",84.2157643973955,-0.390838972317641,0.251986936537058,-1.55102870683998,0.120894804630266,0.356967222426719
"ENSG00000106078",1.60007184900409,-0.0412996612582274,1.35447228823205,-0.030491329809438,0.975675207977538,NA
"ENSG00000106080",1142.14388012124,-0.165375666242878,0.144211914521929,-1.14675452989517,0.251483086548445,0.546914323058042
"ENSG00000106086",475.13757763951,0.710133343471251,0.180514650492419,3.93393744792516,8.35655392769885e-05,0.00136232518013993
"ENSG00000106089",171.679717518623,-0.0648736482025755,0.247588258535916,-0.262022313118554,0.793304239623898,0.933552799325397
"ENSG00000106100",250.520648596442,0.0602153025058918,0.187872743084518,0.320511115754576,0.748580905307393,0.915846014288752
"ENSG00000106105",2909.4455099121,-0.274882336521976,0.0949604667590058,-2.89470287903684,0.00379517573334931,0.0308192688909251
"ENSG00000106113",1.97097878296479,1.18404992011534,1.56818929376291,0.755042726553873,0.450223346142902,NA
"ENSG00000106123",925.21745045674,1.49960649424578,0.410676369070524,3.65155291900484,0.000260659372685141,0.00349662196573646
"ENSG00000106125",163.827186347549,0.135310577846935,0.20320087241035,0.665895654097808,0.505477798520881,0.77434011377082
"ENSG00000106128",0.106546340246823,-0.5479727975451,3.5338115409304,-0.155065653954151,0.876769558794206,NA
"ENSG00000106133",163.992441163437,-0.188575337937836,0.224087065062652,-0.841527099679371,0.400052709899091,0.69801823633891
